ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Kilvington Grammar School,,,,,,,,,,JTW100473,,2024-04-21T00:00:00,,285.0,P2GSM,GSM ALARM MONITORING MONTHLY CHARGE LIELA RD CAMPUS AND SS/PVC CAMPUS,3.0,95.0,0,,GST,0.0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW100474,,2024-04-22T00:00:00,,396.0,CSD-PROKEY2,"CSD 2 Button ProKey Remote, Wiegand output, with sliding drawer",10.0,36.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100475,,2024-04-22T00:00:00,,797.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100475,,2024-04-22T00:00:00,,797.5,LAB1,1 HOURS LABOUR,6.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100475,,2024-04-22T00:00:00,,797.5,CSD-1000,"Siren cover kit, comb, top hat piezo",1.0,25.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100476,,2024-04-22T00:00:00,,513.7,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100476,,2024-04-22T00:00:00,,513.7,LAB1,1 HOURS LABOUR,3.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100476,,2024-04-22T00:00:00,,513.7,FS591SL,BDS MOUNT PLATE LEVER HANDLE LW591SL (590-1082),1.0,38.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100476,,2024-04-22T00:00:00,,513.7,FS591SLBLANK,,1.0,29.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100477,,2024-04-22T00:00:00,,220.0,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100478,,2024-04-22T00:00:00,,142.12,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,6.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100478,,2024-04-22T00:00:00,,142.12,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100479,,2024-04-22T00:00:00,,84.04,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,2.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100479,,2024-04-22T00:00:00,,84.04,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100480,,2024-04-22T00:00:00,,142.12,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,6.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100480,,2024-04-22T00:00:00,,142.12,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100481,,2024-04-22T00:00:00,,142.12,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,6.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100481,,2024-04-22T00:00:00,,142.12,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100482,,2024-04-22T00:00:00,,287.32,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,16.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100482,,2024-04-22T00:00:00,,287.32,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100483,,2024-04-22T00:00:00,,127.6,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,5.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100483,,2024-04-22T00:00:00,,127.6,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100484,,2024-04-22T00:00:00,,258.28,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,14.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100484,,2024-04-22T00:00:00,,258.28,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100485,,2024-04-22T00:00:00,,243.76,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,13.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100485,,2024-04-22T00:00:00,,243.76,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100486,,2024-04-22T00:00:00,,330.88,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,19.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100486,,2024-04-22T00:00:00,,330.88,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100487,,2024-04-22T00:00:00,,142.12,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,6.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100487,,2024-04-22T00:00:00,,142.12,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100488,,2024-04-22T00:00:00,,490.6,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,30.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100488,,2024-04-22T00:00:00,,490.6,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100489,,2024-04-22T00:00:00,,476.08,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,29.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100489,,2024-04-22T00:00:00,,476.08,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100490,,2024-04-22T00:00:00,,388.96,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,23.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100490,,2024-04-22T00:00:00,,388.96,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100491,,2024-04-22T00:00:00,,432.52,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,26.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100491,,2024-04-22T00:00:00,,432.52,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100492,,2024-04-22T00:00:00,,127.6,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,5.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100492,,2024-04-22T00:00:00,,127.6,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100493,,2024-04-22T00:00:00,,388.96,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,23.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100493,,2024-04-22T00:00:00,,388.96,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100494,,2024-04-22T00:00:00,,359.92,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,21.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100494,,2024-04-22T00:00:00,,359.92,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100495,,2024-04-22T00:00:00,,592.24,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,37.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100495,,2024-04-22T00:00:00,,592.24,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100496,,2024-04-22T00:00:00,,156.64,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,7.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100496,,2024-04-22T00:00:00,,156.64,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100497,,2024-04-22T00:00:00,,330.88,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,19.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100497,,2024-04-22T00:00:00,,330.88,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100498,,2024-04-22T00:00:00,,214.72,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,11.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100498,,2024-04-22T00:00:00,,214.72,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100499,,2024-04-22T00:00:00,,330.88,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,19.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100499,,2024-04-22T00:00:00,,330.88,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100500,,2024-04-22T00:00:00,,868.12,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,56.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100500,,2024-04-22T00:00:00,,868.12,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100501,,2024-04-22T00:00:00,,229.24,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,12.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100501,,2024-04-22T00:00:00,,229.24,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100502,,2024-04-22T00:00:00,,214.72,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,11.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100502,,2024-04-22T00:00:00,,214.72,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100503,,2024-04-22T00:00:00,,388.96,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,23.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100503,,2024-04-22T00:00:00,,388.96,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100504,,2024-04-22T00:00:00,,388.96,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,23.0,13.2,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100504,,2024-04-22T00:00:00,,388.96,AA,AA BATTERY,1.0,50.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100505,,2024-04-22T00:00:00,,172.7,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,1.0,157.0,0,,GST,0.0,Job,,,,,
VICSES Narre Warren Unit,,,,,,,,,,JTW100506,,2024-04-22T00:00:00,,275.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
VICSES Narre Warren Unit,,,,,,,,,,JTW100506,,2024-04-22T00:00:00,,275.0,LAB1,1 HOURS LABOUR,1.5,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100507,,2024-04-22T00:00:00,,806.14,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100507,,2024-04-22T00:00:00,,806.14,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,594.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100507,,2024-04-22T00:00:00,,806.14,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",1.0,38.35,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,DS-2CD2367G2P-LSU/SL,HIKVISION 6MP ColorVu Panoramic Network Turret Dome Camera,1.0,527.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,DS-2CD2347G2-LU2-BLK, DS-2CD2347G2-LU2-BLK,1.0,301.25,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,HAN-WAVE-PRO-01,Hanwha Wisenet WAVE 1x IP Camera Licence,2.0,215.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,INSTALL,INSTALLATION ,1.0,1200.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100512,,2024-04-23T00:00:00,,2979.08,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,150.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100514,,2024-04-23T00:00:00,,686.95,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,524.5,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100514,,2024-04-23T00:00:00,,686.95,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100515,,2024-04-23T00:00:00,,840.4,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100515,,2024-04-23T00:00:00,,840.4,PDX-SD360,"Paradox Wireless Photoelectric Smoke Detector, Ceiling Mount",2.0,207.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100515,,2024-04-23T00:00:00,,840.4,LAB1,1 HOURS LABOUR,2.5,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100516,,2024-04-23T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100516,,2024-04-23T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100517,,2024-04-23T00:00:00,,411.4,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100517,,2024-04-23T00:00:00,,411.4,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100517,,2024-04-23T00:00:00,,411.4,PDX-DG65,Digigard Quad Element Digital Motion Detector,1.0,74.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100518,,2024-04-23T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100518,,2024-04-23T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100521,,2024-04-23T00:00:00,,352.0,CARD - POLE CAM,SECURITY CAMERAS WEEKLY,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100522,,2024-04-23T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100522,,2024-04-23T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,CUC1B0,BLUEnet Door Controller,1.0,602.8,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",1.0,550.13,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,934.62,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,IQ22W300KS,SALTO KS IQ 2: Ethernet POE,1.0,420.0,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,VOUCHKSM,SALTO KS System Subscription Voucher 16-150 Users 15 IQ's,1.0,660.0,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,AHGATE,IQ INSTALL ,1.0,185.0,0,,GST,0.0,Job,,,,,
South Eastern Masonic Centre,,,,,,,,,,JTW100524,,2024-04-29T00:00:00,,4951.71,PFD04KMCKS5, SALTO KS Tags mixed colours Pkt = 5,12.0,90.75,0,,GST,0.0,Job,,,,,
Cockatoo Community Childcare and Kindergarten,,,,,,,,,,JTW100526,,2024-04-29T00:00:00,,3180.1,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cockatoo Community Childcare and Kindergarten,,,,,,,,,,JTW100526,,2024-04-29T00:00:00,,3180.1,IK-INC2,"Inception Controller Kit 2, Sm Enclosure, Battery,Keypad & 2x OSDP Converters",1.0,1982.0,0,,GST,0.0,Job,,,,,
Cockatoo Community Childcare and Kindergarten,,,,,,,,,,JTW100526,,2024-04-29T00:00:00,,3180.1, ROS-AYCQ54B,"Rosslare 3x4 PIN Keypad, Wiegand, Backlit, Vandal, IP65",1.0,209.0,0,,GST,0.0,Job,,,,,
Cockatoo Community Childcare and Kindergarten,,,,,,,,,,JTW100526,,2024-04-29T00:00:00,,3180.1,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,300.0,0,,GST,0.0,Job,,,,,
Cockatoo Community Childcare and Kindergarten,,,,,,,,,,JTW100526,,2024-04-29T00:00:00,,3180.1,LAB1,1 HOURS LABOUR,3.0,100.0,0,,GST,0.0,Job,,,,,
Catherine McAuley College,,,,,,,,,,JTW100527,,2024-04-30T00:00:00,,57.0,SP00105,SALTO REPLACEMENT PPD CABLE su,1.0,36.82,0,,GST,0.0,Job,,,,,
Catherine McAuley College,,,,,,,,,,JTW100527,,2024-04-30T00:00:00,,57.0,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
MBE POINT COOK,,,,,,,,,,JTW100529,,2024-05-01T00:00:00,,45.1,P2GSM,GSM ALARM MONITORING,1.0,45.1,0,,GST,0.0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW100530,,2024-05-01T00:00:00,,96.01,P2GSMDOM,GSM ALARM MONITORING NEW PLUMBLING SOLUTIONS - NORTHCOTE - MPATH-TM029683 MP-C-S-12HMULTIPATH COMMERCIAL SINGLE SIM P02 Since 18/03/2019,2.0,43.64,0,,GST,0.0,Job,,,,,
Ausgroup Alliance,,,,,,,,,,JTW100531,,2024-05-01T00:00:00,,49.5,P2GSMDOM,GSM ALARM MONITORING AUS GROUP ALLIANCE - KEYSBOROUGH MPATH-TM020005 MP-C-S-12H MULTIPATH COMMERCIAL SINGLE SIM P02 Since 26/09/2017,1.0,45.0,0,,GST,0.0,Job,,,,,
DINEAMIC,,,,,,,,,,JTW100532,,2024-05-01T00:00:00,,45.65,P2GSM,GSM ALARM MONITORING,1.0,41.5,0,,GST,0.0,Job,,,,,
Marcel Harvey,,,,,,,,,,JTW100533,,2024-05-01T00:00:00,,37.62,P2GSM,GSM ALARM MONITORING TEMPLESTOWE PA-R-20M PARADOX RESIDENTIAL  Since15/12/2016,1.0,34.2,0,,GST,0.0,Job,,,,,
Locksmith Services ,,,,,,,,,,JTW100534,,2024-05-01T00:00:00,,55.0,P2GSMDOM,GSM ALARM MONITORING  ELITE WAY  Since 05/04/2019,1.0,50.0,0,,GST,0.0,Job,,,,,
Ultra Fine Foods Victoria Office,,,,,,,,,,JTW100535,,2024-05-01T00:00:00,,48.0,P2GSMDOM,GSM ALARM MONITORING,1.0,48.0,0,,GST,0.0,Job,,,,,
Teresa Congiu,,,,,,,,,,JTW100536,,2024-05-01T00:00:00,,541.2,P2GSM,GSM ALARM MONITORING GSM A0041326:CONGUI RESIDENCE - SILVERLEAVES MPATH-TU006462 MP-R-S-12H MULTIPATH RESIDENTIAL SINGLE SIM P02 Since 15/01/2020,12.0,41.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100537,,2024-05-03T00:00:00,,1934.35,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100537,,2024-05-03T00:00:00,,1934.35,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,2.0,725.25,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100537,,2024-05-03T00:00:00,,1934.35,MINI60MM, D/LATCH 530-12 SC 60MM B/SET,1.0,48.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100537,,2024-05-03T00:00:00,,1934.35,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,2.0,80.0,0,,GST,0.0,Job,,,,,
24/7 Pro Locksmiths Pty Ltd,,,,,,,,,,JTW100538,,2024-05-03T00:00:00,,440.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
24/7 Pro Locksmiths Pty Ltd,,,,,,,,,,JTW100538,,2024-05-03T00:00:00,,440.0,LAB1,1 HOURS LABOUR,4.0,100.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100539,,2024-05-03T00:00:00,,3813.7,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100539,,2024-05-03T00:00:00,,3813.7,IK-996012S2PSB,"Integriti/Inception SLAM 2 Door Controller Kit, Sm. Enclosure, 2 Amp PS, Battery",1.0,1167.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100539,,2024-05-03T00:00:00,,3813.7,IR-999037,"Inner Range SIFER Spacer, 10mm to suit New Readers",1.0,26.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100539,,2024-05-03T00:00:00,,3813.7,IR-994720,"IR SIFER Smart Card Reader, OSDP, 128bit AES Encryption",2.0,287.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100539,,2024-05-03T00:00:00,,3813.7,INSTALL,INSTALLATION ,1.0,1600.0,0,,GST,0.0,Job,,,,,
Nossal High School,,,,,,,,,,JTW100540,,2024-05-03T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Nossal High School,,,,,,,,,,JTW100540,,2024-05-03T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
ANSTEY SQUARE SC:0305000003268,,,,,,,,,,JTW100544,,2024-05-06T00:00:00,,1252.9,LAB1,1 HOURS LABOUR,8.0,100.0,0,,GST,0.0,Job,,,,,
ANSTEY SQUARE SC:0305000003268,,,,,,,,,,JTW100544,,2024-05-06T00:00:00,,1252.9,4GROUT,4G ROUTER WITH WIFI AND 4 PORT SWITCH,1.0,189.0,0,,GST,0.0,Job,,,,,
ANSTEY SQUARE SC:0305000003268,,,,,,,,,,JTW100544,,2024-05-06T00:00:00,,1252.9,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,150.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100545,,2024-05-06T00:00:00,,5133.8,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100545,,2024-05-06T00:00:00,,5133.8,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,9.0,80.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100545,,2024-05-06T00:00:00,,5133.8, EB756Z00IMBB6,SALTO XS4 ONE BLE PRIVACY ESCUTCHEON w/- Z LEVER (40-45mm) IM & BLACK,2.0,1021.87,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100545,,2024-05-06T00:00:00,,5133.8,DKSB2312SSS,DORMAKABA SB2312SSS PRIMARY NARROW STILE LOCK 30MM SSS,3.0,185.45,0,,GST,0.0,Job,,,,,
